did,followers_count,valid_post_count,total_likes,total_reposts,total_replies,mean_X,avg_jump_size,lambda,duration_days,post_count
did:plc:ktpx3tglhkjf3obbuxawr3qv,3771,1325,36028,6666,1261,434.76555533226514,34.17358490566038,8.82771877477386,179.66616947916646,1719
did:plc:vqihcx6qp6ivzurb2mykrxyv,9405,827,281,46,20,14.491773419019898,1.4195888754534463,5.5328761070647925,179.0743917476855,1434
did:plc:o2xkbs4y6tho7sac7fhlrxtd,324,2654,2357,292,314,54.99393664334785,2.116428033157498,17.742357755425786,179.57403405092657,3177
did:plc:y6lsfjywomph3ug3ncflntpb,1988,1022,9508,1225,1123,123.76194899823294,12.600782778864971,6.827615247240401,179.29753055555676,1272
did:plc:nxw7bva27betbo345l33gtmo,487,298,1720,208,184,23.732892484504625,8.087248322147651,1.9936563942957608,179.4341660185186,397
did:plc:mao7fse5ah5itf6jksskz3rq,2005,90,201,20,10,3.108212411272281,3.566666666666667,0.5287168000569524,175.97873314814987,167
did:plc:qxfljd7feese4xx72nkkhblx,1244,757,1587,204,301,34.3705261785307,3.7635402906208717,5.048068608802127,179.6999660879622,1734
did:plc:fyexzyn6x2k7l55tya2u2sam,162,511,52,7,0,5.763798593504535,1.1154598825831703,3.403859941199852,179.88065564814818,647
did:plc:p7n4bntx7xjp4r4hq7dvreij,26268,182,1030,380,77,26.36401632559698,9.17032967032967,1.2110617192622803,179.71260582175796,2019
did:plc:v7ywkbts5lvbey66u5qi3yz5,50,1650,373,19,31,19.970047886428514,1.2563636363636363,11.01289184755269,179.8243060185181,1991
did:plc:h5pxzv7y7we75r4mi56n3w7f,80,21,29,0,5,1.7639646324242122,2.619047619047619,0.13851036749898304,179.8062771759265,182
did:plc:dg6auafb2bgkrizgohfkhn4f,106,639,15,1,0,16.967351336244782,1.0250391236306728,4.246701394291096,178.95075052083365,1916
did:plc:7czlmjezffnh6dfyj4pevsx5,371,76,66,1,15,3.8773481306682553,2.0789473684210527,0.5041229482352797,179.68802947916643,358
did:plc:lje3bhm7lgq6rwrzezifi6v3,1443,404,863,124,95,37.73797441489445,3.6782178217821784,2.695426814353373,179.69362898148043,3467
did:plc:nc4xprftwltdmprgm2jiloht,6818,483,1374,296,71,36.387574902201436,4.604554865424431,3.2354608975515116,179.2782192824091,2370
did:plc:d6l3oe7irif5qqsoatryx7yw,625,834,1473,81,125,25.363244634007184,3.013189448441247,5.5699893848590545,179.6800966435202,1097
did:plc:2bdfv2evq7zgphz3k4uijf4a,4712,498,16953,2320,1222,204.82224590332885,42.15461847389558,3.323156805370676,179.79526218750135,794
did:plc:22asoggzz4u7yppfet5rbd2v,169,152,877,12,59,10.776407867810242,7.2368421052631575,1.0248760514225987,178.28287087963136,193
did:plc:cnyueoxuiwrdkjnei6oic6ym,1093,96,289,21,13,24.13863160784863,4.364583333333333,0.6411453274684915,179.6608408101869,2386
did:plc:3owd5vwsfstbbn742uxylrh4,431,101,157,29,30,5.884159319106857,3.1386138613861387,0.6778245565331774,178.8662702430564,144
did:plc:h6j2245kyrhhuljoqyv5uu57,1415,57,106,30,2,2.479476243404355,3.4210526315789473,0.3817226870651345,178.35644155092538,124
did:plc:cmwei562tyr7ryxmi2fizgjx,236,242,235,22,22,5.18774974479601,2.152892561983471,1.660345391225027,175.71741618055435,359
did:plc:hkljelgxzwdpiu3s4los2ybk,332,125,38,2,3,13.542989743694694,1.344,0.835251024248895,179.59397509259207,1479
did:plc:pesu3lpslza7gznor43sklhu,1038,377,2706,249,183,37.62610130849025,9.323607427055704,2.5318789069598506,178.7762552199071,857
did:plc:kc5aaspjd4pdsr2yrlcv2mqd,37,33,9,0,0,0.4564301463143072,1.2727272727272727,0.2145957270829898,178.17799241898237,59
did:plc:xcj2lqpvlbh2wor3s3oaahr7,232,646,1280,20,220,23.042048062339685,3.3529411764705883,4.3081534356811915,179.7946752893511,978
did:plc:uep7uv6pd6tez5h7epnglvsr,23,3403,7,1,5,32.76316041849272,1.0038201586835145,22.709056034913605,179.82239868055615,4096
did:plc:ktwbk42e2f5tprnxaokjtq6y,844,225,49,0,25,2.4181417877892932,1.3288888888888888,1.5033393679700633,179.6644682175942,264
did:plc:dl7gibsp6wst7bbeoo5ishgr,149,99,84,3,2,2.8296554561421576,1.898989898989899,0.6558969924852108,179.1085213425921,254
did:plc:lew6cdgu5gt7gujeji2yarnu,866,1468,4117,185,519,77.99213003443563,4.2840599455040875,9.810684337739502,179.46771121527587,3651
did:plc:bsuutsmd3uoio3nzudggln77,48,351,297,13,48,7.095053553514605,2.0199430199430197,2.345650057608559,179.47026329860918,436
did:plc:23vlvd2urits32zsuh25tcsp,107,110,217,4,31,4.73540417826007,3.290909090909091,0.7403164802663905,178.32415907407525,293
did:plc:gifu3hzznodf2oo3g4txgmhv,1533,96,157,31,15,13.179624196577688,3.1145833333333335,0.6404077928556957,179.6537470949055,1295
did:plc:3ranf54s2pwzpjor732njxnv,98,297,306,2,39,6.516864129919924,2.1683501683501682,2.0204567545757195,176.6244716087977,368
did:plc:p6fhcnluqqztc2zpn3znmcth,1159,290,552,24,60,10.225577256987348,3.193103448275862,1.9320730505799943,179.656373252314,506
did:plc:golcikxzor6gq3iiq2rq2ktc,1488,443,1881,279,35,29.703433684666592,5.954853273137697,2.9505395518954303,179.70496126157266,740
did:plc:rmijg3k5vzt2bldiuxowgvbg,245,70,55,0,10,3.9720363716957934,1.9285714285714286,0.4703324930988809,178.07362662036937,459
did:plc:ro22lpo63klzoenvdheyr5e3,368,411,851,16,137,13.670703865495394,3.442822384428224,2.7325842710573887,179.5504322106474,530
did:plc:jydke32n6aaoyfogxpzsj57z,748,373,439,9,79,11.012477138020937,2.4128686327077746,2.4968509583724017,179.09949704860924,670
did:plc:ih6nvi4do62tn7ag72yhg4yc,676,779,512,39,109,40.05565034722794,1.847240051347882,5.219213080475764,179.14436516203813,3715
did:plc:cgnz77nlxyangsrswl64eyp4,35,176,723,0,88,9.419008004622436,5.607954545454546,1.1699546516270527,179.50141021990666,213
did:plc:5uendirvtoksgk4ymfiwcvzp,482,114,739,18,56,11.559413595871089,8.131578947368421,0.7541573424828721,179.81151915509392,494
did:plc:phes4eqwh3kgqpv5sjebn2mw,167,871,1666,28,304,29.4569639726694,3.293915040183697,5.83983891770817,178.92820305555506,1173
did:plc:zk2ojq4aalcdhw2ibxndlp2n,43,41,72,11,16,1.3657154542992616,3.4146341463414633,0.27737969844157434,176.97812674768545,54
did:plc:hxkju2gmz66ay5xk6tfbjklp,752,256,788,53,94,32.51340332638245,4.65234375,1.7076290993396626,179.49342179398295,2833
did:plc:zdolewrbgzjz65c6cz7jrejp,131,1469,1143,61,271,28.913607921015675,2.0040844111640572,9.78123226975325,179.856024618055,1869
did:plc:clhgg5bjb5fs65sqk2tbjobd,19,37,47,8,8,0.8557752414942108,2.7027027027027026,0.23374102989514295,178.10683533564762,41
did:plc:xysm5xqyvc4qsl6yt2ho5gcy,969,399,7425,258,23,79.02994586135061,20.31328320802005,2.659260938035977,179.7403639930542,562
did:plc:i4undpn72obwb3pgpgxefmxr,3035,859,2027,125,330,47.89611791235527,3.889406286379511,5.736161763560654,179.75161980324046,2926
did:plc:5naeyhvm4dnswxst5mu5caq5,176,779,1247,38,430,23.97251441102223,3.201540436456996,5.219896140637264,179.16165796296187,889
did:plc:3z4xtmhsx2lrekfr5xj3zfhf,802,86,391,25,35,5.412153841196208,6.244186046511628,0.5808158210076122,177.95200163194704,158
did:plc:ktzww7belalz424y6xgwrpaa,833,3349,1133,287,507,51.35458414957561,1.5753956404896985,22.33992436890501,179.60409890046273,3960
did:plc:nq3cxuppwtcpyh5eh5pyunfx,419,379,857,41,42,15.931987055564242,3.480211081794195,2.542522186580807,179.03257928240632,790
did:plc:mhlznn6csvefi5csykrhdlaz,712,134,177,8,45,3.87089063406169,2.716417910447761,0.8840699684601493,178.74289633101887,167
did:plc:xdwzb3rdlvlfofcx366b5xyt,278,586,1398,72,184,23.513439254260803,3.8225255972696246,3.9271356339286485,179.13582228009346,815
did:plc:o5bfe2vozwd3tpl7pu5voxji,212,725,726,17,171,16.75938196825709,2.260689655172414,4.845923817412728,179.1514229861095,1135
did:plc:t3l3aw7bilgftoefn3efpe7i,414,908,1880,45,546,33.722205015094815,3.7213656387665197,6.024831389201786,179.60989650463065,1186
did:plc:xgmvjuztnhfncklnpgk35oqt,1783,66,330,40,36,9.595039718808396,7.151515151515151,0.4289205729028361,179.84319387731452,189
did:plc:pldjgbx2xaozdr54sgcs3uz7,567,411,1233,24,174,17.825599586516425,4.481751824817518,2.7405087181381362,179.27837087962914,543
did:plc:arbtyyywl2ar3ifbayzlknun,2011,355,743,56,54,14.277647576395779,3.4028169014084506,2.371699215125575,179.5503675925925,789
did:plc:5ppv55w3nak67am4kgcjbh3w,60,1781,67,6,4,17.9082009822726,1.043234138124649,11.761813422565275,179.698590821759,2396
did:plc:64dbyvjkl4wc556c2vnlezc5,1462,666,3350,87,171,52.253807802822486,6.4174174174174174,4.4519565103620895,179.56890565972085,2224
did:plc:q5lkn5nz5ody47keahgvydr6,491,32,21,1,12,0.6412760321609811,2.0625,0.22023421003498816,171.01596560185155,44
did:plc:27a7ks4xde3hl7nk4cbs54bx,1161,575,485,102,17,21.619235868911208,2.0504347826086957,3.83909928336018,179.6397228703703,1837
did:plc:3ifhuoqnyqlhdreekxicmykx,495,263,1046,31,105,14.743571779099538,5.494296577946768,1.7599688313758153,179.24281304398068,379
did:plc:jgfjeq4ximxseel3qey4cdvl,278,1447,895,40,57,23.089318458435958,1.6855563234277817,9.448345206732247,179.58404568286957,1655
did:plc:fogfzxorvjgasxp5ihym2snz,8,1461,79,15,0,14.99651081991033,1.0643394934976045,9.742733417077705,179.58409195601664,1687
did:plc:fwshtbqnhhbtquj2bonhugsf,2725,453,3820,249,974,52.70222689492548,12.132450331125828,2.9988992765748135,178.741089618057,532
did:plc:qwbtmcuy3nalnhswbasg7trb,109,156,490,6,47,7.032966671482107,4.480769230769231,1.0763113610879325,174.7227563194434,189
did:plc:xdp5i2zpt4avbi4xb2hz5pqm,3741,460,1639,108,389,26.760409333889537,5.643478260869565,3.071327252680227,178.8027898958353,720
did:plc:eaer4www6situmarpuhslkhq,759,605,1526,71,109,25.38355837040858,3.8198347107438018,4.090866204303507,177.729286458335,1082
did:plc:ooxgzqqcv37txtbo57uxerkq,3323,951,1345,364,89,34.43201531332387,2.8906414300736065,6.343445899309494,179.7069982175943,2236
did:plc:2dzmk5fcll6xy7pm3lv43um4,52,132,57,2,21,2.42008159077618,1.606060606060606,0.8797202912364057,176.64910598379595,188
did:plc:s3dqzxdjtpiriczauuvfeub3,734,91,140,0,33,2.822760734251786,2.901098901098901,0.6016650082757106,179.80887094907186,160
did:plc:o3k2wssoq4egxjc6gjd2sqin,491,228,117,24,18,3.9109362112519284,1.6973684210526316,1.5114637690492037,179.6202818865743,280
did:plc:3vttjn6raklyjk3xrysyk3lp,811,342,1660,12,387,22.76179026487346,7.02046783625731,2.2870672552312254,178.95249268518555,408
did:plc:u2ahkm7i7o4g3bcvjt6lxdfh,668,79,281,18,26,4.275164556077817,5.113924050632911,0.5183945988926086,179.71168915509074,213
did:plc:zmhtwbll2picvj6cyfpjchul,245,38,42,0,6,3.2188309037073517,2.263157894736842,0.25378929733383065,178.83081770833445,413
did:plc:vzjvjxhejzpimb3tza7lcgct,147,717,482,9,280,14.482712850809754,2.075313807531381,4.790593366290875,179.64493692129574,843
did:plc:fcldhgvf35tptlw2otl4bsea,296,177,122,0,16,3.628110226357073,1.7796610169491525,1.1729687996327922,179.4458280439813,294
did:plc:2emalfeqxnwjzmbqf2unqkah,4,1562,5,0,0,15.061503706898696,1.003201024327785,10.430259369108608,179.66205496527806,1856
did:plc:a6xhf75q7kw4eoiqhg5idar5,362,837,2242,148,335,39.397418830155466,4.255675029868578,5.581173015286818,179.8696811226866,1869
did:plc:ns2jildca4ut7k6iqhafnagm,276,1314,4179,539,486,70.38688957262715,4.960426179604262,8.770090242588296,179.8215283796274,2515
did:plc:wtamxjlc6rfeiqjvpo4hhn6v,4444,678,10847,1487,468,131.85834571479816,19.882005899705014,4.528358579137779,179.5890861805556,1037
did:plc:pzzsglarxc7n3escjg2kituq,395,530,1077,34,222,18.32058377630635,3.5150943396226415,3.529116925515795,179.73957004629628,665
did:plc:5hr263qe5trmc7kmnvzzk72s,26963,339,678,36,75,19.202785193093955,3.327433628318584,2.2620026497339123,179.84650630787016,1527
did:plc:6t2omkzavo2hqjsjd6q3cmop,578,102,440,13,81,6.505632696650346,6.235294117647059,0.6755777880066772,178.87489987268492,167
did:plc:fdfyq3pggpn7lq6muxfpqvof,319,439,293,43,121,14.575681058736825,2.041002277904328,2.9306799914051447,179.68138715277667,1283
did:plc:pqvmhldsj7ab3bwfawjikuqq,5823,87,220,58,16,3.891143831493713,4.379310344827586,0.58127861861834,179.65710587962909,143
did:plc:es2zlilcbyos2i4en7lppgp3,1243,514,2003,181,125,36.56828027569221,5.492217898832685,3.432805921675465,179.7314576967585,1770
did:plc:eg2umqkg2z727vt6yhg44sos,284,260,752,40,63,11.314803559617404,4.288461538461538,1.7341751114329218,179.61750861111062,376
did:plc:ifuks2vjmqmg467tocoyiqh7,56,631,656,2,1,12.444951173675683,2.0443740095087164,4.2079637175842945,177.94853296296463,764
did:plc:hcxfiez36ndbcncrigh7ftcx,1429,983,2362,133,176,47.02607909919137,3.7171922685656154,6.553047017259307,179.72951449073852,2703
did:plc:eb6n5722nv7svos2hexyxi7u,643,150,882,32,173,10.442823030638198,8.246666666666666,0.855748330286397,178.89415561342406,177
did:plc:lxmkuhxaehayake7g5r6c75x,160,204,122,5,3,3.6010591958539706,1.6372549019607843,1.372804971414301,178.03259781249972,307
did:plc:q2wetfpazh7i3bybs7n4dhbs,297,212,468,25,83,8.477591734902505,3.7169811320754715,1.414191205615885,179.80901098379658,406
did:plc:bbzrrw6sjrmjm4um22hky3mz,3699,368,818,60,55,13.530269407948005,3.535326086956522,2.437074015129049,179.60948672453839,540
did:plc:vp44ox7iynu5e3ggrinvmhis,712,1006,1039,105,242,25.527404494907014,2.377733598409543,6.758094961586043,178.84869502314814,1437
did:plc:5jfqr5rnkze6jistle56hgqc,253,300,803,73,106,14.727639441468298,4.273333333333333,1.9913941275855869,179.66264753472197,633
did:plc:vt7cqxvyglhptovxt5lfxreq,340,45,185,13,4,2.3438711535269205,5.488888888888889,0.29414625024054636,179.5314634374998,54
did:plc:5d3or7ut6icau4htxvr3vozx,59,102,63,1,18,2.127760273752319,1.803921568627451,0.6795206578436794,179.81659199074187,180
did:plc:hlmmybkjp4xlaq3t3maeafyk,984,62,63,1,9,4.368561244697207,2.1774193548387095,0.410758947806637,179.6502829976849,456
did:plc:6tvsci5ljidzcs7d6pxm34ty,404,9,7,0,0,0.22627333621171317,1.7777777777777777,0.0628292635640299,172.28821467592485,24
did:plc:yp6v4kfprrs2hsst63zw4beq,49,190,39,1,56,4.433039031661255,1.5052631578947369,1.273335214558908,179.15027975694449,445
did:plc:f4dpf643yoeuj4526x2ff5as,23,453,6856,5,5,70.71041998654101,16.15673289183223,3.0301506209012734,179.44135349536936,550
did:plc:czks3eu52re5fch67pn5pr2u,157,296,309,21,84,8.16569013893621,2.3986486486486487,1.9871090049953644,178.9412760532399,556
did:plc:w4jll3eacy5hqe4dyxovu7h4,7111,1433,4416,688,270,65.86405458912606,4.750174459176553,9.546890263796982,179.77686395833337,1906
did:plc:z2x5l4kr6ra64rvm3cpukdxx,6234,43,624,116,33,14.44540560589825,18.976744186046513,0.28710154038892893,179.67950170138644,844
did:plc:6ihoyzsdumz25jd54iryqju6,671,154,413,9,44,33.14555670669384,4.025974025974026,1.0275659174309266,179.67464289351747,3973
did:plc:skl4u2jv3pctzqsqknfxcdb2,174,351,326,13,34,9.4561067221473,2.0626780626780628,2.3502751915036906,179.1007991666678,666
did:plc:hzz7nhmes2kghpjxuwnank57,312,2838,2551,275,120,57.47129351698154,2.0380549682875264,18.967049487337242,179.60240210648212,3443
did:plc:dtqzdqtcajl4zryumsj7ohof,587,113,877,194,26,36.942920219597674,10.70796460176991,0.7538777454491772,179.8028407870371,3737
did:plc:od773pbv5glyaldilvqlgjda,481,702,3561,292,332,55.70056181095784,6.961538461538462,4.7025302549681545,179.1802378703709,1710
did:plc:f5bnx5xw76okxyi2cmstwkkz,717,690,713,47,216,23.809609208633344,2.4144927536231884,4.604697487471327,179.63637778935058,1730
did:plc:5fhk7lpujk4r6g4jlmj37j3l,93,11,9,2,1,5.445108899428827,2.090909090909091,0.07249028062669853,179.51790336805638,633
did:plc:xcqquymfnsxpcj23cums4mu2,1412,456,126,5,1,8.325720913718849,1.2894736842105263,3.025530295840118,179.8536765856489,893
did:plc:tseqb2c2bcymtvielehp6ogt,1518,874,6419,374,294,79.21495123354248,9.108695652173912,5.858318197968952,179.03127599536822,1304
did:plc:aauu2y7i5kwbvsz6ic3njb5d,192,29,36,1,6,5.262501375235265,2.4827586206896552,0.18961157505599757,179.65691142361197,555
did:plc:olndnvedqtrz4aqlsw45udz4,1830,351,1703,145,175,22.96774148304208,6.763532763532764,2.343408023351286,179.527198425926,424
did:plc:ge5busucq65ga3tpz4ktzi7r,352,864,1334,45,372,25.64849590774881,3.0266203703703702,5.789924639357983,178.9583408449066,1181
did:plc:kgowlogsvzxlvzkxk3pvt64g,764,221,203,28,28,11.726128809261043,2.171945701357466,1.4515066556911256,178.31160359953566,1215
did:plc:a4whqxs4cotjdoh2hp4l3gqn,18,99,202,31,4,3.504155253565399,3.393939393939394,0.6582949876387619,179.6616777083333,197
did:plc:dqucy2wqn5ilvq5llyleorbu,338,790,1147,148,277,23.48176317727808,2.989873417721519,5.229921966954539,179.4542122800924,1000
did:plc:p4ymyt7jsd7febms63n5ksvi,134,66,50,6,25,3.3798382992907183,2.227272727272727,0.4177612601981163,179.74469298611083,322
did:plc:hipn3x7eszn7orhudmw2recl,141,153,347,47,33,5.547583060279009,3.7908496732026142,1.022902340163326,179.14292302083362,187
did:plc:noyvb6xxjpa5pl3ndp2jrs3g,1607,976,5669,406,544,74.29526306668413,7.781762295081967,6.516366671651818,179.6202436921304,1185
did:plc:qzlsb4uzjitzwbtmx2m5qww7,1151,399,909,27,120,20.31063394101642,3.6466165413533833,2.661384279399656,179.84417416666668,1397
did:plc:3mgtvl3d3mx33ooo7ujdhael,560,97,186,22,16,9.649130486741978,3.3092783505154637,0.6548346553871666,177.80647746527637,924
did:plc:xcxdwjwtq2d2nc7k4yh4bjgb,3444,1190,22395,3398,623,264.2770399890698,23.19831932773109,7.9367611770049225,179.79394592592837,2120
did:plc:sudidhrss23odpbp3ovu7hoy,159,82,187,18,11,13.491835264197139,3.6341463414634148,0.5465131346811338,179.80356197916524,1292
did:plc:fol5vylmrpaq4533bqihhnpa,208,288,2208,12,74,27.41554141655592,8.965277777777779,1.9324237172887417,178.96170769676013,643
did:plc:p56qa5sdwirvkqvmlx54z2sj,14,150,128,1,6,2.856285287509076,1.9,1.008133752868689,178.68089414352067,259
did:plc:54ia5l2mqq6if4dobiulvibg,1771,711,6218,597,315,93.49418917084184,11.028129395218002,4.741619195635987,179.68985906249947,2357
did:plc:fnuzqul2ob4od7opms3fal6c,1999,87,146,13,22,3.513713875228375,3.0804597701149423,0.5648876493298641,179.04576792824324,209
did:plc:xaju55etrt2nokzdz6u2awaz,2535,75,461,64,19,7.5048486876954765,8.253333333333334,0.501594592974885,177.91036158564742,265
did:plc:6e27lzv4ajb5q5v2475sqgym,81,572,449,12,142,11.934995563960264,2.054195804195804,3.82166667449803,179.62503991898288,750
did:plc:v755bgggg7rzcuehxuqhmief,426,897,1059,187,360,31.535581920983727,2.79041248606466,5.9921793611610354,179.59968568286962,2009
did:plc:5u2wy5awfuglpgc44xuoeysd,122,118,42,1,17,2.0649591967733913,1.5084745762711864,0.7860410511960629,176.06913486110943,191
did:plc:c7bxdzw7monhuzzhfjyo2jbu,5310,958,1081,181,131,29.47421291040047,2.454070981210856,6.375922081339806,179.86147974536928,2003
did:plc:7b6mt2pmtmui7nu476xzxgfs,85,32,40,2,2,0.8407059841127603,2.375,0.21223160170272368,179.6019519675937,62
did:plc:el7klywqf5bxyftq7ygplcha,644,814,1113,52,255,20.887649389601656,2.7444717444717446,5.284171103702018,179.7210086458342,871
did:plc:vshqsckvgfgmvs4elg4zobgs,91,588,628,18,69,12.582789460924946,2.2159863945578233,3.933196070690964,179.44617304397954,691
did:plc:k5yasdbe5ep3mfftoyovqrkm,2868,867,524,112,58,37.3704861771242,1.8004613610149942,5.787181574843137,179.56137091435215,3759
did:plc:enxscskbqrm4qxhdruosftsw,1123,1025,2424,151,312,42.03531356929335,3.8165853658536584,6.831156669595881,179.63256074073965,1756
did:plc:x4mqvsxbbdm42g6rqmptw42m,1329,530,3121,57,415,41.75384292000633,7.779245283018868,3.532413419287032,179.49151100694306,933
did:plc:t7kcdpkqtjiltd34nipdbv42,2740,265,429,127,22,9.455970823348606,3.181132075471698,1.7672014428224048,179.73160711805576,457
did:plc:72ltwlqby6oe5rucudbck4jj,3030,201,1862,700,87,28.592976869515905,14.17910447761194,1.3382033021226718,179.7087100231482,407
did:plc:jjtxxfuzz6pd5btc4zclits6,1096,26,38,5,3,1.831467252303043,2.769230769230769,0.17150161476988632,179.13274710648315,183
did:plc:e5kky6n6bsiqz2blhmdwedb7,333,949,1989,58,248,39.21001029793559,3.4183350895679663,6.331847326987036,179.79502366898237,2109
did:plc:77swnaibpfhqpeypmpptzfgs,15,174,30,0,14,2.1163867080814356,1.2528735632183907,1.1667497148909567,178.93911862268493,206
did:plc:t72xlm663rw7xn6u3hjdorbb,433,152,717,17,19,8.977067852679033,5.953947368421052,1.0337918791911764,176.97213483796352,245
did:plc:gq422lgd4chesua7xcs6sq7a,1091,524,371,32,123,10.39315167339907,2.00381679389313,3.4679355354923525,179.5663339467595,578
did:plc:bu4a7zsbostdaq7g6kklrtjc,1724,481,909,34,252,43.284634348836285,3.4844074844074844,3.1909068241500127,179.65823671296238,3438
did:plc:tuplehdrgheob2dlhi5igov3,167,37,57,0,16,1.0516133597670057,2.972972972972973,0.2294514411605002,179.46401443287178,55
did:plc:ojse5ua3eafxeqx23iozrncy,311,120,110,1,44,2.6401366180828143,2.2916666666666665,0.780136764006346,177.90642645833117,194
